start_frame,end_frame,num_frames,hole_number,previous_hole,distance
20,24,4,4,-1,0.0
28,35,7,3,4,67.17967926941225
39,49,10,2,3,65.45295880224465
53,68,15,1,2,64.15587524676009
79,85,6,2,1,64.15587524676009
96,101,5,4,2,131.13420631060353
104,107,3,5,4,68.92298871149958
109,111,2,6,5,70.15651278362165
115,121,6,7,6,70.5764599751723
123,150,27,7,7,0.0
153,170,17,7,7,0.0
175,204,29,7,7,0.0
206,215,9,7,7,0.0
220,232,12,6,7,70.5764599751723
801,803,2,6,6,0.0
805,808,3,6,6,0.0
833,885,52,7,6,70.5764599751723
889,890,1,7,7,0.0
897,904,7,7,7,0.0
910,918,8,7,7,0.0
922,941,19,7,7,0.0
943,944,1,7,7,0.0
945,1029,84,7,7,0.0
1030,1031,1,7,7,0.0
1042,1044,2,7,7,0.0
1046,1048,2,8,7,70.78383844897158
1052,1151,99,8,8,0.0
