start_frame,end_frame,num_frames,hole_number,previous_hole,distance
6,7,1,17,-1,0.0
22,24,2,18,17,68.32528035418866
27,47,20,19,18,66.10639302917059
51,57,6,1,19,126.54667375218412
59,66,7,2,1,64.24763031751091
69,70,1,3,2,65.37307778387196
72,75,3,4,3,67.18786238315488
79,80,1,5,4,68.81945847936466
82,105,23,5,5,0.0
128,133,5,5,5,0.0
138,150,12,6,5,70.14900610058396
172,176,4,6,6,0.0
198,203,5,7,6,70.78157835677953
207,220,13,8,7,70.65301619497541
222,230,8,9,8,70.12865156669744
246,303,57,10,9,69.66972082618447
304,317,13,10,10,0.0
323,324,1,11,10,69.76366873201843
329,330,1,12,11,70.47328343089076
355,364,9,15,12,209.4388987332615
367,377,10,16,15,72.03925267095214
399,400,1,17,16,70.359379614497
403,404,1,18,17,68.32528035418866
418,419,1,19,18,66.10639302917059
428,431,3,20,19,64.4546203181954
434,436,2,1,20,63.75277633907884
437,446,9,1,1,0.0
457,458,1,2,1,64.24763031751091
460,472,12,3,2,65.37307778387196
475,478,3,4,3,67.18786238315488
482,484,2,4,4,0.0
490,493,3,5,4,68.81945847936466
499,501,2,6,5,70.14900610058396
503,504,1,7,6,70.78157835677953
510,512,2,8,7,70.65301619497541
515,519,4,9,8,70.12865156669744
541,542,1,10,9,69.66972082618447
548,597,49,10,10,0.0
