start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,4,1,20,-1,0.0
22,31,9,15,20,310.2370764764394
36,125,89,14,15,72.42049762566717
126,136,10,14,14,0.0
143,145,2,13,14,73.98705330017587
148,155,7,12,13,70.45128186798483
160,167,7,11,12,70.41446560398083
171,179,8,10,11,69.75275007371908
183,199,16,9,10,69.69811254386057
210,214,4,8,9,70.14522988344783
217,227,10,7,8,70.6458077833624
233,248,15,6,7,70.74081691574641
250,253,3,6,6,0.0
257,259,2,5,6,70.13749591740532
264,266,2,4,5,68.95386351777819
270,272,2,3,4,66.96656139400112
277,280,3,2,3,65.49650447144933
316,320,4,1,2,64.17553128463946
323,324,1,20,1,63.805739960771
332,340,8,19,20,64.40610438924551
344,345,1,18,19,66.11462229596268
347,350,3,17,18,68.21808396022294
354,367,13,16,17,69.97843917224687
373,400,27,16,16,0.0
404,412,8,15,16,72.3189145174369
417,420,3,14,15,72.42049762566717
424,426,2,13,14,73.98705330017587
444,445,1,10,13,202.85055202018367
449,451,2,9,10,69.69811254386057
455,458,3,8,9,70.14522988344783
462,475,13,7,8,70.6458077833624
499,505,6,7,7,0.0
510,512,2,6,7,70.74081691574641
514,521,7,6,6,0.0
526,530,4,5,6,70.13749591740532
534,535,1,4,5,68.95386351777819
538,539,1,3,4,66.96656139400112
543,597,54,2,3,65.49650447144933
620,621,1,3,2,65.49650447144933
626,657,31,4,3,66.96656139400112
658,689,31,4,4,0.0
706,707,1,4,4,0.0
726,728,2,4,4,0.0
730,739,9,4,4,0.0
779,937,158,3,4,66.96656139400112
943,944,1,2,3,65.49650447144933
947,948,1,1,2,64.17553128463946
950,952,2,20,1,63.805739960771
956,958,2,19,20,64.40610438924551
961,962,1,18,19,66.11462229596268
964,976,12,17,18,68.21808396022294
979,983,4,17,17,0.0
986,994,8,16,17,69.97843917224687
1000,1019,19,16,16,0.0
