start_frame,end_frame,num_frames,hole_number,previous_hole,distance
7,10,3,5,-1,0.0
14,37,23,4,5,68.91336725705769
40,41,1,3,4,67.19552856613348
43,58,15,3,3,0.0
62,63,1,2,3,65.42701799627915
64,72,8,2,2,0.0
83,135,52,1,2,64.12916305321508
152,156,4,20,1,63.86507720318956
165,168,3,20,20,0.0
169,175,6,20,20,0.0
181,205,24,19,20,64.40673920222349
208,210,2,18,19,66.21829151554886
212,213,1,18,18,0.0
217,218,1,17,18,68.29003838585105
221,223,2,16,17,70.33266850243616
228,233,5,15,16,72.04433147529834
236,238,2,14,15,72.49295911086398
241,251,10,13,14,74.14061531837106
254,279,25,12,13,70.39025518553603
280,288,8,12,12,0.0
294,328,34,11,12,70.41143282809752
331,332,1,11,11,0.0
336,356,20,10,11,69.74855503155565
359,363,4,9,10,69.74099060127415
368,369,1,10,9,69.74099060127415
372,379,7,11,10,69.74855503155565
382,386,4,12,11,70.41143282809752
393,395,2,13,12,70.39025518553603
398,404,6,13,13,0.0
407,419,12,14,13,74.14061531837106
425,435,10,15,14,72.49295911086398
440,447,7,15,15,0.0
449,461,12,16,15,72.04433147529834
465,473,8,17,16,70.33266850243616
476,479,3,18,17,68.29003838585105
486,491,5,19,18,66.21829151554886
493,497,4,19,19,0.0
502,507,5,20,19,64.40673920222349
510,531,21,1,20,63.86507720318956
533,536,3,2,1,64.12916305321508
539,540,1,3,2,65.42701799627915
542,545,3,4,3,67.19552856613348
546,549,3,4,4,0.0
552,556,4,5,4,68.91336725705769
560,567,7,6,5,70.14001434246637
571,578,7,7,6,70.76341632508839
588,592,4,8,7,70.70443704120925
596,600,4,9,8,70.14432084307109
