start_frame,end_frame,num_frames,hole_number,previous_hole,distance
16,20,4,10,-1,0.0
32,41,9,11,10,69.7297276866257
44,47,3,12,11,70.41711885156207
48,54,6,12,12,0.0
59,62,3,13,12,70.66728480514654
69,74,5,14,13,73.6923937620669
76,77,1,13,14,73.6923937620669
80,98,18,12,13,70.66728480514654
99,100,1,12,12,0.0
101,114,13,12,12,0.0
119,121,2,11,12,70.41711885156207
126,127,1,10,11,69.7297276866257
130,131,1,9,10,69.72054613318011
134,135,1,8,9,70.11362208682787
137,138,1,8,8,0.0
140,143,3,8,8,0.0
146,149,3,7,8,70.73840060770675
150,156,6,7,7,0.0
164,187,23,6,7,70.66550983576902
196,258,62,5,6,70.03138068860929
277,315,38,4,5,68.985801583409
319,336,17,3,4,67.22430768829773
342,360,18,2,3,65.3910726216971
364,371,7,3,2,65.3910726216971
375,379,4,4,3,67.22430768829773
389,394,5,5,4,68.985801583409
411,417,6,6,5,70.03138068860929
423,426,3,7,6,70.66550983576902
446,462,16,7,7,0.0
470,478,8,8,7,70.73840060770675
484,485,1,9,8,70.11362208682787
490,499,9,10,9,69.72054613318011
510,515,5,11,10,69.7297276866257
520,522,2,11,11,0.0
523,524,1,11,11,0.0
528,548,20,12,11,70.41711885156207
553,557,4,13,12,70.66728480514654
564,570,6,14,13,73.6923937620669
577,584,7,15,14,72.5234416065179
588,599,11,16,15,72.03519263359071
603,615,12,17,16,70.34173855401137
