start_frame,end_frame,num_frames,hole_number,previous_hole,distance
6,9,3,12,-1,0.0
11,12,1,12,12,0.0
16,18,2,11,12,70.4249522931588
20,22,2,12,11,70.4249522931588
27,28,1,14,12,142.1214934041792
35,47,12,16,14,142.94941457203322
50,51,1,17,16,70.34578516885331
53,64,11,18,17,68.25636747606322
65,69,4,18,18,0.0
73,87,14,19,18,66.20009960421324
90,101,11,20,19,64.39313143950974
106,112,6,1,20,63.84769893437166
117,118,1,3,1,128.04871245234713
120,125,5,4,3,67.19312216808041
126,127,1,5,4,68.9339272070109
129,138,9,6,5,70.09583754263275
141,143,2,7,6,70.7583708907262
145,164,19,8,7,70.21307632495927
