start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,5,2,19,-1,0.0
7,9,2,20,19,64.46686776979955
12,16,4,1,20,63.78667869478807
19,22,3,1,1,0.0
23,28,5,2,1,64.25813936706767
40,44,4,3,2,65.30286016778173
54,55,1,3,3,0.0
58,63,5,4,3,67.23802668704194
68,70,2,5,4,68.89376912562624
76,78,2,4,5,68.89376912562624
86,95,9,2,4,131.06002365653424
103,108,5,2,2,0.0
111,116,5,1,2,64.25813936706767
129,131,2,20,1,63.78667869478807
152,154,2,6,20,348.32277136474954
176,178,2,7,6,70.71706596155127
181,189,8,8,7,70.67238873556717
193,196,3,9,8,70.1530722585683
213,215,2,12,9,201.44574438885223
219,220,1,13,12,70.74350323186134
236,238,2,16,13,211.77612728522945
243,244,1,17,16,70.32589880197338
248,251,3,18,17,68.2350670692185
255,256,1,19,18,66.13182050642699
266,268,2,1,19,126.5815606267118
272,279,7,2,1,64.25813936706767
292,294,2,3,2,65.30286016778173
299,305,6,4,3,67.23802668704194
310,318,8,3,4,67.23802668704194
320,322,2,3,3,0.0
326,332,6,4,3,67.23802668704194
336,345,9,5,4,68.89376912562624
350,351,1,6,5,70.19256118535542
356,359,3,7,6,70.71706596155127
363,368,5,8,7,70.67238873556717
375,377,2,9,8,70.1530722585683
381,386,5,10,9,69.75115387683398
387,395,8,10,10,0.0
407,412,5,12,10,138.0198177989994
416,421,5,13,12,70.74350323186134
446,451,5,2,13,439.5879830561848
454,460,6,3,2,65.30286016778173
470,473,3,4,3,67.23802668704194
490,498,8,5,4,68.89376912562624
508,511,3,3,5,134.68454142446987
514,520,6,2,3,65.30286016778173
521,522,1,2,2,0.0
531,537,6,2,2,0.0
554,582,28,2,2,0.0
588,593,5,2,2,0.0
595,599,4,2,2,0.0
605,612,7,3,2,65.30286016778173
613,619,6,3,3,0.0
620,622,2,3,3,0.0
624,625,1,3,3,0.0
627,630,3,4,3,67.23802668704194
633,644,11,5,4,68.89376912562624
645,652,7,5,5,0.0
