start_frame,end_frame,num_frames,hole_number,previous_hole,distance
8,25,17,17,-1,0.0
26,27,1,17,17,0.0
30,39,9,17,17,0.0
41,56,15,17,17,0.0
57,58,1,17,17,0.0
63,65,2,18,17,68.388706640945
66,68,2,18,18,0.0
73,74,1,19,18,66.13086896966995
78,80,2,20,19,64.41975580018062
88,101,13,1,20,63.7914475627778
104,121,17,2,1,64.15502195665293
124,131,7,2,2,0.0
133,134,1,3,2,65.55149978439199
136,140,4,4,3,67.21817251013054
160,171,11,5,4,68.93453644723361
177,193,16,5,5,0.0
209,215,6,10,5,318.3777800071169
219,227,8,11,10,69.74803321898386
236,238,2,13,11,139.1954756416844
239,242,3,13,13,0.0
245,247,2,14,13,73.81387045020179
319,362,43,16,14,143.1204774934943
