start_frame,end_frame,num_frames,hole_number,previous_hole,distance
21,22,1,11,-1,0.0
26,28,2,10,11,69.72142893009222
41,42,1,8,10,137.86342874093822
70,79,9,4,8,265.6225429545829
83,85,2,3,4,67.21562328758186
88,94,6,2,3,65.3532567420345
98,99,1,1,2,64.22226845426755
100,108,8,1,1,0.0
123,130,7,20,1,63.78792876871772
134,136,2,19,20,64.42887833312435
146,147,1,17,19,132.82469121293974
151,157,6,16,17,70.3624438511745
163,164,1,15,16,72.02710341758284
168,170,2,14,15,72.5034231824717
178,186,8,13,14,73.81590159061957
188,200,12,12,13,70.4151413691424
201,209,8,12,12,0.0
210,240,30,12,12,0.0
245,259,14,12,12,0.0
262,280,18,12,12,0.0
292,305,13,12,12,0.0
