start_frame,end_frame,num_frames,hole_number,previous_hole,distance
11,13,2,1,-1,0.0
16,24,8,2,1,63.74947581590158
28,42,14,3,2,66.01095052779112
44,47,3,4,3,67.22099244635359
48,53,5,4,4,0.0
61,65,4,5,4,68.90755093120724
66,69,3,5,5,0.0
80,84,4,4,5,68.90755093120724
87,94,7,3,4,67.22099244635359
99,105,6,3,3,0.0
108,112,4,2,3,66.01095052779112
115,118,3,1,2,63.74947581590158
127,129,2,1,1,0.0
132,146,14,20,1,63.81825914255141
147,151,4,20,20,0.0
153,172,19,19,20,64.42300948200604
176,177,1,19,19,0.0
182,193,11,18,19,66.1801439080331
197,204,7,17,18,68.23055398594693
210,215,5,17,17,0.0
217,221,4,16,17,70.3333728844941
226,236,10,16,16,0.0
243,253,10,17,16,70.3333728844941
256,258,2,18,17,68.23055398594693
262,271,9,18,18,0.0
274,282,8,19,18,66.1801439080331
285,288,3,20,19,64.42300948200604
291,296,5,1,20,63.81825914255141
299,337,38,2,1,63.74947581590158
