start_frame,end_frame,num_frames,hole_number,previous_hole,distance
42,47,5,12,-1,0.0
48,60,12,12,12,0.0
81,86,5,13,12,70.73400587102009
97,276,179,13,13,0.0
278,283,5,13,13,0.0
287,336,49,13,13,0.0
338,342,4,13,13,0.0
345,358,13,13,13,0.0
370,378,8,12,13,70.73400587102009
382,404,22,12,12,0.0
421,445,24,13,12,70.73400587102009
457,461,4,12,13,70.73400587102009
469,478,9,11,12,70.44422502146061
516,522,6,8,11,201.44956725985668
528,559,31,7,8,70.70364017414799
599,608,9,6,7,70.69597131545567
617,643,26,5,6,70.09665833873915
658,673,15,6,5,70.09665833873915
693,722,29,7,6,70.69597131545567
824,838,14,10,7,202.98616389727363
840,868,28,10,10,0.0
869,903,34,10,10,0.0
935,939,4,10,10,0.0
968,969,1,10,10,0.0
973,975,2,10,10,0.0
978,1043,65,10,10,0.0
1044,1077,33,10,10,0.0
1097,1099,2,10,10,0.0
1100,1109,9,10,10,0.0
1110,1111,1,10,10,0.0
1124,1149,25,10,10,0.0
1155,1156,1,10,10,0.0
1159,1190,31,10,10,0.0
1197,1198,1,10,10,0.0
1204,1205,1,10,10,0.0
1206,1228,22,10,10,0.0
1229,1236,7,10,10,0.0
1246,1249,3,9,10,69.69218088317513
1252,1269,17,9,9,0.0
1296,1300,4,8,9,70.13116636832406
1301,1302,1,8,8,0.0
