start_frame,end_frame,num_frames,hole_number,previous_hole,distance
11,13,2,12,-1,0.0
15,20,5,13,12,70.33565748457403
23,26,3,14,13,74.20791931985674
30,36,6,15,14,72.54457765091033
46,49,3,16,15,72.05484271976486
53,85,32,17,16,70.30219355014309
87,97,10,16,17,70.30219355014309
102,108,6,15,16,72.05484271976486
111,113,2,14,15,72.54457765091033
118,119,1,13,14,74.20791931985674
123,126,3,12,13,70.33565748457403
130,140,10,11,12,70.40809037991914
143,149,6,11,11,0.0
151,159,8,10,11,69.74663993637745
162,173,11,9,10,69.70764666529084
175,194,19,8,9,69.96681474290216
199,205,6,8,8,0.0
211,231,20,8,8,0.0
233,304,71,8,8,0.0
