start_frame,end_frame,num_frames,hole_number,previous_hole,distance
0,1,1,7,-1,0.0
2,10,8,6,7,70.76182482476356
14,18,4,5,6,70.19748258461065
22,28,6,4,5,68.78040212313194
32,44,12,3,4,67.31593348615684
55,80,25,2,3,65.31747786568542
98,116,18,3,2,65.31747786568542
126,243,117,4,3,67.31593348615684
245,254,9,4,4,0.0
260,277,17,5,4,68.78040212313194
278,285,7,5,5,0.0
288,289,1,5,5,0.0
290,321,31,5,5,0.0
352,371,19,4,5,68.78040212313194
423,424,1,5,4,68.78040212313194
430,442,12,5,5,0.0
444,445,1,5,5,0.0
446,466,20,5,5,0.0
472,475,3,5,5,0.0
476,477,1,5,5,0.0
480,482,2,5,5,0.0
483,484,1,5,5,0.0
489,490,1,5,5,0.0
491,492,1,5,5,0.0
496,497,1,5,5,0.0
524,528,4,5,5,0.0
545,548,3,5,5,0.0
560,564,4,5,5,0.0
565,570,5,5,5,0.0
571,572,1,5,5,0.0
586,665,79,4,5,68.78040212313194
669,674,5,3,4,67.31593348615684
679,681,2,2,3,65.31747786568542
683,686,3,1,2,64.2438690436971
688,694,6,20,1,63.79070707520373
697,698,1,19,20,64.39682902425065
699,704,5,19,19,0.0
706,707,1,18,19,66.14007139105944
710,711,1,17,18,68.29377438592496
714,715,1,16,17,70.35083844643235
718,719,1,15,16,72.02874604926744
721,727,6,14,15,72.51159577575551
730,744,14,13,14,73.86714014247126
747,753,6,12,13,70.43587107471947
763,797,34,12,12,0.0
