start_frame,end_frame,num_frames,hole_number,previous_hole,distance
11,18,7,19,-1,0.0
21,30,9,20,19,64.41846291673109
32,43,11,1,20,63.83246197040469
48,54,6,2,1,64.08442744753364
55,103,48,2,2,0.0
108,114,6,3,2,65.51288367879474
116,119,3,3,3,0.0
121,127,6,4,3,67.2683053246157
130,141,11,5,4,68.98041288597754
149,154,5,5,5,0.0
160,167,7,7,5,139.4861056142082
168,169,1,7,7,0.0
173,183,10,8,7,70.75347848900562
186,193,7,9,8,70.21249425212295
197,204,7,10,9,69.76576552778714
208,216,8,11,10,69.72674276217099
220,222,2,12,11,70.4403993805392
223,228,5,12,12,0.0
230,231,1,13,12,70.69463444940648
237,241,4,14,13,73.57340395446896
244,252,8,14,14,0.0
257,258,1,15,14,72.46656616462116
259,263,4,15,15,0.0
274,275,1,18,15,204.32464965528277
278,279,1,19,18,66.1543358922869
283,288,5,20,19,64.41846291673109
291,303,12,1,20,63.83246197040469
306,316,10,2,1,64.08442744753364
320,335,15,2,2,0.0
379,386,7,3,2,65.51288367879474
388,405,17,3,3,0.0
407,422,15,1,3,127.99827635238113
424,429,5,20,1,63.83246197040469
456,459,3,19,20,64.41846291673109
460,465,5,18,19,66.1543358922869
466,472,6,18,18,0.0
475,481,6,17,18,68.2181805701394
482,491,9,17,17,0.0
494,504,10,16,17,70.04349159852326
506,526,20,16,16,0.0
