start_frame,end_frame,num_frames,hole_number,previous_hole,distance
15,17,2,8,-1,0.0
22,26,4,9,8,70.0319654509909
31,41,10,8,9,70.0319654509909
46,49,3,7,8,70.70936895879107
51,53,2,7,7,0.0
62,66,4,7,7,0.0
72,74,2,8,7,70.70936895879107
79,87,8,9,8,70.0319654509909
95,96,1,10,9,69.68601551390717
101,115,14,11,10,69.73598118086622
122,127,5,12,11,70.43023315328466
134,142,8,13,12,70.3625060264225
148,151,3,13,13,0.0
155,166,11,14,13,74.22916930897259
169,173,4,15,14,72.60725248229168
177,181,4,16,15,72.02115056021316
205,211,6,9,16,396.97236840057286
214,232,18,8,9,70.0319654509909
235,256,21,7,8,70.70936895879107
275,287,12,9,7,138.93892615843632
291,297,6,10,9,69.68601551390717
301,304,3,11,10,69.73598118086622
308,311,3,12,11,70.43023315328466
317,319,2,13,12,70.3625060264225
323,330,7,14,13,74.22916930897259
332,334,2,14,14,0.0
344,348,4,15,14,72.60725248229168
365,368,3,9,15,359.501662589562
373,388,15,8,9,70.0319654509909
424,425,1,9,8,70.0319654509909
427,429,2,9,9,0.0
441,444,3,7,9,138.93892615843632
450,465,15,6,7,70.71909845748594
468,488,20,5,6,70.12489219977064
491,493,2,4,5,68.9274304441428
496,517,21,3,4,67.17997142283986
521,547,26,2,3,65.40625350449417
548,557,9,2,2,0.0
561,578,17,1,2,64.18960507500005
584,586,2,20,1,63.81886311138175
603,618,15,20,20,0.0
623,640,17,19,20,64.41703332958495
647,652,5,18,19,66.17421398423197
672,674,2,11,18,408.676236349536
681,689,8,9,11,137.30916051344374
693,705,12,8,9,70.0319654509909
719,721,2,7,8,70.70936895879107
728,730,2,6,7,70.71909845748594
