start_frame,end_frame,num_frames,hole_number,previous_hole,distance
14,15,1,15,-1,0.0
24,35,11,14,15,72.49424160423249
58,60,2,13,14,73.8545628706194
62,73,11,13,13,0.0
79,80,1,12,13,70.55119252889597
81,82,1,12,12,0.0
86,92,6,11,12,70.47052996525412
95,127,32,10,11,69.68916272592833
132,135,3,9,10,69.72822122303207
139,142,3,8,9,70.12198427130761
146,152,6,7,8,70.70934415781626
179,197,18,6,7,70.72515189269107
201,203,2,6,6,0.0
204,205,1,5,6,70.11705980080949
207,221,14,5,5,0.0
224,226,2,5,5,0.0
234,237,3,4,5,68.90763110237596
240,243,3,3,4,67.16138967691546
246,252,6,2,3,65.42841280410063
254,257,3,1,2,64.20173933071395
261,268,7,20,1,63.79748504943321
278,280,2,19,20,64.3964148832548
294,295,1,17,19,132.87621291709974
306,320,14,16,17,70.322507553192
321,325,4,16,16,0.0
326,327,1,16,16,0.0
355,357,2,14,16,142.9049456001256
361,362,1,13,14,73.8545628706194
366,369,3,12,13,70.55119252889597
373,386,13,12,12,0.0
437,443,6,13,12,70.55119252889597
457,458,1,15,13,144.74757822801
462,478,16,16,15,72.03255213711374
486,490,4,17,16,70.322507553192
498,502,4,17,17,0.0
506,514,8,18,17,68.28423502330057
520,521,1,19,18,66.17366197738683
544,549,5,19,19,0.0
556,560,4,20,19,64.3964148832548
562,583,21,20,20,0.0
593,603,10,19,20,64.3964148832548
605,622,17,19,19,0.0
