start_frame,end_frame,num_frames,hole_number,previous_hole,distance
1,9,8,12,-1,0.0
10,14,4,12,12,0.0
16,17,1,12,12,0.0
25,31,6,13,12,70.64252383138198
32,41,9,13,13,0.0
47,64,17,12,13,70.64252383138198
65,66,1,12,12,0.0
71,93,22,12,12,0.0
102,108,6,14,12,142.1298513992577
112,115,3,15,14,72.48870928061434
119,135,16,16,15,72.01072475416869
138,143,5,17,16,70.34660359192041
146,151,5,17,17,0.0
155,161,6,18,17,68.25318628253811
163,168,5,18,18,0.0
169,170,1,18,18,0.0
170,184,14,19,18,66.19100946289639
187,200,13,20,19,64.36932325206307
202,217,15,1,20,63.83335749452177
221,223,2,2,1,64.21940248518047
225,228,3,3,2,65.4208780670421
252,256,4,4,3,67.17750232960523
264,288,24,5,4,68.90447298314471
292,296,4,6,5,70.161034599526
300,302,2,7,6,70.76984680737316
311,327,16,8,7,70.7033095689401
330,332,2,9,8,70.15933302901114
334,335,1,10,9,69.71936618422369
336,341,5,10,10,0.0
344,361,17,11,10,69.76167722262835
365,372,7,12,11,70.32090467008955
375,384,9,12,12,0.0
385,394,9,12,12,0.0
421,430,9,12,12,0.0
432,438,6,12,12,0.0
439,458,19,12,12,0.0
459,465,6,12,12,0.0
467,500,33,12,12,0.0
501,502,1,12,12,0.0
509,522,13,12,12,0.0
525,551,26,12,12,0.0
558,583,25,11,12,70.32090467008955
598,600,2,10,11,69.76167722262835
611,615,4,9,10,69.71936618422369
