start_frame,end_frame,num_frames,hole_number,previous_hole,distance
12,21,9,20,-1,0.0
24,25,1,20,20,0.0
27,31,4,19,20,64.42596093812172
34,36,2,18,19,66.08830197857489
37,39,2,17,18,68.35801104143977
51,65,14,12,17,326.848876135503
74,75,1,12,12,0.0
106,122,16,11,12,70.27398651870342
125,126,1,10,11,69.74227186228808
128,130,2,9,10,69.72290031439384
132,136,4,8,9,70.10496311568961
153,155,2,6,8,139.82500478282907
159,161,2,4,6,137.58938684763464
162,163,1,3,4,67.18961424896457
165,168,3,2,3,65.40965896458452
170,172,2,1,2,64.17042577667081
180,183,3,1,1,0.0
185,196,11,20,1,63.784669410216345
198,217,19,20,20,0.0
221,224,3,19,20,64.42596093812172
229,238,9,18,19,66.08830197857489
239,241,2,18,18,0.0
242,248,6,18,18,0.0
249,250,1,17,18,68.35801104143977
252,253,1,16,17,70.35265386384631
260,263,3,14,16,142.9121021291682
284,289,5,13,14,73.78130157954043
291,296,5,12,13,70.9827414588545
298,299,1,12,12,0.0
323,329,6,11,12,70.27398651870342
331,336,5,11,11,0.0
339,347,8,10,11,69.74227186228808
354,358,4,9,10,69.72290031439384
360,362,2,8,9,70.10496311568961
384,387,3,7,8,70.6676635329177
415,425,10,6,7,70.70359864713855
436,444,8,5,6,70.12075889901598
448,454,6,4,5,68.88810187001359
458,464,6,3,4,67.18961424896457
467,470,3,2,3,65.40965896458452
474,477,3,1,2,64.17042577667081
478,479,1,1,1,0.0
482,484,2,20,1,63.784669410216345
515,519,4,12,20,433.7523832952864
