start_frame,end_frame,num_frames,hole_number,previous_hole,distance
34,35,1,10,-1,0.0
38,42,4,10,10,0.0
45,47,2,9,10,69.7121057408813
50,51,1,10,9,69.7121057408813
56,59,3,12,10,138.01964599878403
60,68,8,12,12,0.0
73,75,2,13,12,70.48956044549982
78,81,3,14,13,74.02659679436012
90,105,15,15,14,72.52447718019333
108,110,2,16,15,72.05845940890232
111,113,2,16,16,0.0
116,126,10,17,16,70.3506833232624
141,143,2,18,17,68.3587658380291
147,149,2,19,18,66.11836109772919
178,180,2,1,19,126.57853216545026
182,183,1,2,1,64.18555392482182
185,197,12,3,2,65.34009146941487
199,200,1,4,3,67.27142789514131
202,204,2,5,4,68.89764214584775
206,208,2,6,5,70.13613471706013
212,214,2,7,6,70.75362543393962
237,242,5,8,7,70.43005343623528
243,246,3,8,8,0.0
249,288,39,8,8,0.0
