start_frame,end_frame,num_frames,hole_number,previous_hole,distance
12,13,1,14,-1,0.0
18,31,13,15,14,72.5296994093468
35,48,13,15,15,0.0
53,59,6,16,15,72.10252492608969
63,74,11,16,16,0.0
78,86,8,17,16,70.3566133777519
90,94,4,18,17,68.23533150801346
102,116,14,18,18,0.0
121,128,7,19,18,66.22398288308658
144,147,3,20,19,64.42302438973198
149,158,9,1,20,63.81739835155095
161,171,10,2,1,64.17609658065821
172,175,3,2,2,0.0
184,196,12,3,2,65.39645294276838
200,210,10,2,3,65.39645294276838
213,220,7,1,2,64.17609658065821
223,225,2,20,1,63.81739835155095
227,231,4,19,20,64.42302438973198
233,236,3,18,19,66.22398288308658
238,241,3,17,18,68.23533150801346
246,247,1,16,17,70.3566133777519
286,288,2,15,16,72.10252492608969
290,291,1,14,15,72.5296994093468
328,333,5,12,14,142.11357578623452
334,336,2,12,12,0.0
341,346,5,11,12,70.42794673313432
358,362,4,10,11,69.76588436631292
365,367,2,9,10,69.70651908937806
370,389,19,9,9,0.0
392,408,16,8,9,70.06759588713497
413,420,7,7,8,70.78268764190568
425,479,54,8,7,70.78268764190568
