start_frame,end_frame,num_frames,hole_number,previous_hole,distance
24,27,3,3,-1,0.0
33,34,1,4,3,67.21528593699621
37,40,3,5,4,68.87849076910837
43,46,3,5,5,0.0
53,60,7,6,5,70.13651474882339
64,68,4,7,6,70.75331924119502
71,75,4,8,7,70.65347728458202
78,83,5,9,8,70.12689724829515
88,89,1,10,9,69.80458483888724
94,95,1,11,10,69.72306247198583
99,101,2,12,11,70.43772704930815
110,119,9,13,12,70.66439466134777
124,127,3,14,13,73.62414149586219
132,140,8,13,14,73.62414149586219
143,147,4,12,13,70.66439466134777
151,158,7,11,12,70.43772704930815
159,161,2,11,11,0.0
174,179,5,10,11,69.72306247198583
184,187,3,10,10,0.0
199,205,6,12,10,137.98764410123238
208,210,2,12,12,0.0
212,216,4,12,12,0.0
218,221,3,11,12,70.43772704930815
222,227,5,11,11,0.0
232,241,9,10,11,69.72306247198583
246,248,2,9,10,69.80458483888724
252,256,4,8,9,70.12689724829515
261,262,1,7,8,70.65347728458202
275,278,3,7,7,0.0
316,318,2,20,7,390.3540904606995
322,326,4,1,20,63.802076896662
330,404,74,2,1,63.85875497265427
