start_frame,end_frame,num_frames,hole_number,previous_hole,distance
38,41,3,1,-1,0.0
45,52,7,20,1,63.82174190030809
54,58,4,1,20,63.82174190030809
62,64,2,2,1,64.16491015223077
65,83,18,2,2,0.0
98,107,9,2,2,0.0
121,124,3,5,2,195.78107972739625
131,134,3,7,5,139.45214725464692
150,155,5,8,7,70.69713671993424
160,168,8,9,8,70.18498976903047
199,204,5,14,9,313.6118954597485
209,216,7,14,14,0.0
252,254,2,15,14,72.46602969762361
268,275,7,17,15,140.6631336270681
279,285,6,18,17,68.22943224717388
292,297,5,18,18,0.0
301,304,3,19,18,66.13195510799359
388,390,2,8,19,437.651885486189
398,410,12,7,8,70.69713671993424
418,420,2,7,7,0.0
440,441,1,5,7,139.45214725464692
443,451,8,5,5,0.0
458,460,2,4,5,68.9375643841609
507,513,6,2,4,131.21019423194574
517,521,4,1,2,64.16491015223077
528,532,4,20,1,63.82174190030809
536,537,1,19,20,64.4625346649216
545,549,4,17,19,132.77206036055742
567,568,1,17,17,0.0
574,625,51,16,17,69.95602487020582
629,631,2,16,16,0.0
632,706,74,16,16,0.0
