start_frame,end_frame,num_frames,hole_number,previous_hole,distance
8,10,2,8,-1,0.0
12,14,2,7,8,70.66410045006775
17,19,2,8,7,70.66410045006775
28,32,4,9,8,70.08985752702613
39,43,4,8,9,70.08985752702613
45,51,6,8,8,0.0
56,60,4,6,8,139.7808196545154
70,79,9,2,6,257.3015468679895
81,91,10,1,2,64.18391877341247
126,132,6,8,1,398.6916283922729
152,153,1,7,8,70.66410045006775
248,252,4,18,7,427.7876817674212
255,258,3,17,18,68.2635832452812
278,282,4,16,17,70.3474240483757
284,285,1,15,16,72.02255184757247
293,294,1,12,15,209.45827073242955
296,299,3,11,12,70.40996991298213
310,312,2,11,11,0.0
314,315,1,10,11,69.74950465491555
321,331,10,8,10,137.80088864507303
332,343,11,8,8,0.0
345,358,13,7,8,70.66410045006775
360,371,11,6,7,70.71652707061979
374,399,25,5,6,70.12907927641672
405,435,30,4,5,68.92679431821686
438,459,21,3,4,67.19638624055568
464,465,1,2,3,65.43259435517106
471,472,1,2,2,0.0
474,481,7,1,2,64.18391877341247
483,554,71,20,1,63.76594265639044
