start_frame,end_frame,num_frames,hole_number,previous_hole,distance
16,17,1,11,-1,0.0
19,21,2,12,11,70.40598907736648
23,24,1,13,12,70.43966052262027
27,28,1,14,13,74.15701382622318
31,35,4,15,14,72.5368125946446
39,43,4,16,15,72.04288811677338
46,55,9,17,16,70.32700038283303
58,60,2,18,17,68.29583634370772
63,65,2,19,18,66.18037354111553
67,75,8,20,19,64.3723329808499
77,80,3,1,20,63.8641668467699
83,94,11,2,1,64.04470445210151
95,100,5,2,2,0.0
105,107,2,3,2,65.53846887524006
110,112,2,4,3,67.24662535158122
117,122,5,5,4,68.89411402320192
127,128,1,6,5,70.15547326292578
131,152,21,7,6,70.61482464215547
156,199,43,8,7,70.4006445677589
