start_frame,end_frame,num_frames,hole_number,previous_hole,distance
11,14,3,2,-1,0.0
17,20,3,2,2,0.0
22,24,2,1,2,64.24312449878704
28,37,9,20,1,63.79124407591802
40,49,9,19,20,64.39898722330685
53,59,6,18,19,66.12809062835201
62,64,2,17,18,68.30596413756938
65,68,3,17,17,0.0
71,72,1,16,17,70.35691147704989
73,79,6,16,16,0.0
82,87,5,15,16,72.03737134737061
91,94,3,14,15,72.52100522567083
96,115,19,13,14,73.13514825027066
120,128,8,12,13,70.75095195118512
129,141,12,12,12,0.0
144,189,45,12,12,0.0
