start_frame,end_frame,num_frames,hole_number,previous_hole,distance
19,20,1,12,-1,0.0
24,25,1,11,12,70.43151192589738
27,31,4,12,11,70.43151192589738
34,38,4,12,12,0.0
48,57,9,10,12,138.0253847987089
67,71,4,12,10,138.0253847987089
74,78,4,13,12,70.42008252210839
81,85,4,14,13,74.05282048524495
88,91,3,15,14,72.50017215368163
92,95,3,15,15,0.0
96,109,13,15,15,0.0
113,123,10,16,15,72.05679690613792
130,131,1,16,16,0.0
145,149,4,17,16,70.36916813978011
155,171,16,17,17,0.0
176,180,4,16,17,70.36916813978011
189,190,1,14,16,142.94138645261387
194,195,1,13,14,74.05282048524495
198,204,6,12,13,70.42008252210839
208,227,19,11,12,70.43151192589738
232,235,3,10,11,69.76102327384426
240,245,5,9,10,69.71883822329595
265,268,3,7,9,139.00739473697274
271,273,2,6,7,70.70186591220401
276,280,4,6,6,0.0
285,287,2,5,6,70.12660593010274
291,301,10,4,5,68.87664733726358
304,306,2,3,4,67.22977463747662
310,314,4,2,3,65.37143110005951
320,324,4,2,2,0.0
332,336,4,20,2,126.40479907986882
337,338,1,20,20,0.0
340,351,11,20,20,0.0
359,371,12,19,20,64.35874643189649
375,378,3,18,19,66.2082029050544
382,386,4,17,18,68.27378189272996
388,389,1,16,17,70.36916813978011
408,409,1,13,16,212.22134517091425
414,420,6,12,13,70.42008252210839
443,445,2,13,12,70.42008252210839
464,466,2,14,13,74.05282048524495
469,479,10,15,14,72.50017215368163
480,493,13,15,15,0.0
504,517,13,15,15,0.0
521,546,25,16,15,72.05679690613792
547,568,21,16,16,0.0
601,602,1,16,16,0.0
605,614,9,16,16,0.0
623,625,2,16,16,0.0
