start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,4,1,14,-1,0.0
7,28,21,14,14,0.0
33,40,7,15,14,72.48623797529002
41,43,2,15,15,0.0
49,66,17,16,15,71.9891200165073
67,72,5,16,16,0.0
109,111,2,13,16,211.86707359057647
114,151,37,12,13,70.60481813758894
164,168,4,14,12,142.11906507333504
169,170,1,14,14,0.0
174,183,9,15,14,72.48623797529002
187,193,6,16,15,71.9891200165073
194,202,8,16,16,0.0
207,221,14,17,16,70.294621582745
223,288,65,17,17,0.0
291,306,15,17,17,0.0
312,314,2,16,17,70.294621582745
317,318,1,15,16,71.9891200165073
319,336,17,15,15,0.0
341,369,28,14,15,72.48623797529002
392,404,12,6,14,410.20447889282144
418,436,18,7,6,70.69057087586646
463,496,33,7,7,0.0
534,536,2,17,7,431.8499481065139
540,542,2,16,17,70.294621582745
554,556,2,15,16,71.9891200165073
571,578,7,16,15,71.9891200165073
582,587,5,17,16,70.294621582745
593,596,3,18,17,68.37207680929318
597,611,14,18,18,0.0
615,617,2,18,18,0.0
621,637,16,19,18,66.14981628179055
653,662,9,1,19,126.52530997975192
