start_frame,end_frame,num_frames,hole_number,previous_hole,distance
21,25,4,14,-1,0.0
28,29,1,13,14,74.15147592998002
32,63,31,12,13,70.32626900112784
69,90,21,11,12,70.42359610498255
94,114,20,10,11,69.74096645394366
117,123,6,9,10,69.735572371311
126,130,4,8,9,70.18582406431808
132,135,3,7,8,70.6999642273721
139,141,2,6,7,70.74279564923468
143,145,2,5,6,70.16322340706343
149,152,3,4,5,68.93441895932006
155,159,4,3,4,67.21016386304538
162,175,13,2,3,65.38866809182973
182,326,144,1,2,64.11807067163369
337,355,18,20,1,63.86084437098847
359,370,11,19,20,64.42792201792545
374,380,6,18,19,66.2013681367232
384,385,1,17,18,68.26909845443954
387,388,1,16,17,70.3518883149801
390,391,1,15,16,71.99881736417097
392,394,2,14,15,72.50817909526702
398,400,2,13,14,74.15147592998002
403,412,9,12,13,70.32626900112784
416,426,10,11,12,70.42359610498255
430,440,10,10,11,69.74096645394366
450,456,6,9,10,69.735572371311
460,470,10,9,9,0.0
539,541,2,19,9,450.0247120570313
543,545,2,18,19,66.2013681367232
547,548,1,17,18,68.26909845443954
551,552,1,16,17,70.3518883149801
554,555,1,15,16,71.99881736417097
556,557,1,14,15,72.50817909526702
559,561,2,13,14,74.15147592998002
563,573,10,12,13,70.32626900112784
578,580,2,11,12,70.42359610498255
583,584,1,10,11,69.74096645394366
585,586,1,10,10,0.0
589,590,1,9,10,69.735572371311
593,594,1,8,9,70.18582406431808
596,597,1,8,8,0.0
598,617,19,8,8,0.0
621,623,2,7,8,70.6999642273721
