start_frame,end_frame,num_frames,hole_number,previous_hole,distance
13,16,3,15,-1,0.0
18,19,1,16,15,71.99750583620597
22,26,4,17,16,70.29644168724673
33,35,2,17,17,0.0
40,42,2,18,17,68.28480147470452
44,46,2,17,18,68.28480147470452
48,54,6,16,17,70.29644168724673
59,63,4,16,16,0.0
67,75,8,15,16,71.99750583620597
78,89,11,14,15,72.4953598802625
93,100,7,13,14,73.69164339018423
103,107,4,12,13,70.6920467680636
110,120,10,11,12,70.3893238326826
124,130,6,10,11,69.74574340098316
134,145,11,9,10,69.70829077677392
168,171,3,9,9,0.0
174,176,2,8,9,70.2051458288876
221,223,2,17,8,433.8773293118487
226,230,4,16,17,70.29644168724673
233,236,3,16,16,0.0
241,248,7,15,16,71.99750583620597
251,266,15,14,15,72.4953598802625
269,272,3,13,14,73.69164339018423
275,279,4,13,13,0.0
280,284,4,13,13,0.0
293,297,4,11,13,139.25716209789408
298,300,2,11,11,0.0
306,308,2,11,11,0.0
311,312,1,10,11,69.74574340098316
315,317,2,9,10,69.70829077677392
320,326,6,8,9,70.2051458288876
329,337,8,7,8,70.68778725099128
365,372,7,6,7,70.83584330615425
379,383,4,4,6,137.67659531985694
385,387,2,3,4,67.20319723329546
388,402,14,2,3,65.44854086502549
403,408,5,2,2,0.0
409,410,1,1,2,64.1760016526578
411,412,1,1,1,0.0
422,427,5,1,1,0.0
429,430,1,20,1,63.82024005451526
432,434,2,19,20,64.44686398911509
436,437,1,18,19,66.12232590895552
438,441,3,17,18,68.28480147470452
449,456,7,16,17,70.29644168724673
462,468,6,15,16,71.99750583620597
474,484,10,16,15,71.99750583620597
488,496,8,17,16,70.29644168724673
501,509,8,18,17,68.28480147470452
512,515,3,18,18,0.0
518,520,2,19,18,66.12232590895552
522,530,8,19,19,0.0
546,548,2,20,19,64.44686398911509
551,553,2,1,20,63.82024005451526
584,607,23,2,1,64.1760016526578
643,645,2,7,2,314.1350795073646
