start_frame,end_frame,num_frames,hole_number,previous_hole,distance
2,7,5,11,-1,0.0
12,18,6,12,11,69.86675537889883
25,27,2,12,12,0.0
33,35,2,12,12,0.0
39,49,10,13,12,70.88481509452224
51,84,33,12,13,70.88481509452224
89,106,17,13,12,70.88481509452224
108,114,6,12,13,70.88481509452224
119,153,34,11,12,69.86675537889883
160,172,12,12,11,69.86675537889883
173,260,87,12,12,0.0
263,300,37,12,12,0.0
305,459,154,12,12,0.0
467,469,2,12,12,0.0
470,471,1,12,12,0.0
475,481,6,12,12,0.0
502,507,5,12,12,0.0
516,559,43,13,12,70.88481509452224
560,566,6,13,13,0.0
