start_frame,end_frame,num_frames,hole_number,previous_hole,distance
15,19,4,20,-1,0.0
21,28,7,1,20,63.75834571359619
39,47,8,17,1,246.38905478272287
50,60,10,16,17,70.32007033406963
64,67,3,16,16,0.0
69,81,12,15,16,71.99384136031803
89,115,26,14,15,72.52310120715624
116,123,7,14,14,0.0
128,129,1,13,14,73.62585893370647
144,152,8,13,13,0.0
160,193,33,12,13,70.55577329828515
196,197,1,12,12,0.0
198,204,6,12,12,0.0
211,216,5,12,12,0.0
221,224,3,12,12,0.0
227,230,3,12,12,0.0
233,248,15,12,12,0.0
254,267,13,12,12,0.0
