start_frame,end_frame,num_frames,hole_number,previous_hole,distance
40,43,3,12,-1,0.0
45,49,4,11,12,70.41135469695772
51,52,1,11,11,0.0
54,55,1,12,11,70.41135469695772
57,59,2,12,12,0.0
76,79,3,7,12,311.1829628795472
81,82,1,6,7,70.67825492552339
87,89,2,6,6,0.0
92,94,2,5,6,69.97906754030453
102,103,1,3,5,134.6649564462005
105,106,1,2,3,65.37635908421635
109,111,2,1,2,64.18582166509266
113,132,19,20,1,63.79221024123156
134,136,2,19,20,64.40346199575633
137,138,1,18,19,66.21711190653004
144,150,6,16,18,137.05747401310964
153,154,1,15,16,72.01585756543874
155,156,1,14,15,72.53756472667217
161,166,5,12,14,142.128023156405
169,175,6,11,12,70.41135469695772
176,178,2,11,11,0.0
189,196,7,12,11,70.41135469695772
201,203,2,13,12,70.4440489284348
205,207,2,13,13,0.0
208,209,1,13,13,0.0
211,212,1,12,13,70.4440489284348
216,218,2,11,12,70.41135469695772
221,223,2,10,11,69.74783939324463
230,231,1,9,10,69.72047631405363
235,236,1,8,9,70.14745922959966
239,241,2,7,8,70.6787251681246
244,247,3,7,7,0.0
250,263,13,6,7,70.67825492552339
264,269,5,6,6,0.0
274,279,5,5,6,69.97906754030453
285,326,41,5,5,0.0
486,496,10,5,5,0.0
502,509,7,4,5,68.9644356088437
513,518,5,3,4,67.23003213628965
524,530,6,1,3,127.9906920402488
532,545,13,20,1,63.79221024123156
547,548,1,19,20,64.40346199575633
549,558,9,19,19,0.0
561,569,8,19,19,0.0
604,629,25,19,19,0.0
