start_frame,end_frame,num_frames,hole_number,previous_hole,distance
20,24,4,8,-1,0.0
29,30,1,7,8,70.68398348758683
38,51,13,8,7,70.68398348758683
79,84,5,8,8,0.0
88,89,1,7,8,70.68398348758683
100,105,5,7,7,0.0
109,122,13,6,7,70.63270195694588
125,128,3,5,6,70.17146140626406
131,133,2,4,5,68.89802063806349
136,148,12,3,4,67.20268470830798
164,166,2,2,3,65.4107017854175
170,173,3,2,2,0.0
177,179,2,1,2,64.17386677787317
182,183,1,20,1,63.79814632885334
184,223,39,20,20,0.0
226,228,2,19,20,64.46314626370383
230,231,1,18,19,66.15513040411194
244,245,1,14,18,267.81328980242057
248,249,1,13,14,73.98466330628682
251,253,2,12,13,70.51485449330302
260,261,1,10,12,138.01881445050125
263,265,2,9,10,69.693779512404
268,275,7,8,9,70.08012564628326
287,296,9,7,8,70.68398348758683
300,305,5,6,7,70.63270195694588
312,321,9,7,6,70.63270195694588
326,328,2,8,7,70.68398348758683
330,337,7,8,8,0.0
352,360,8,9,8,70.08012564628326
365,377,12,10,9,69.693779512404
381,387,6,11,10,69.74227035646297
391,398,7,12,11,70.43437172807171
410,416,6,13,12,70.51485449330302
417,418,1,13,13,0.0
429,453,24,14,13,73.98466330628682
462,465,3,12,14,142.14792399657327
467,469,2,11,12,70.43437172807171
472,473,1,10,11,69.74227035646297
475,477,2,9,10,69.693779512404
479,485,6,8,9,70.08012564628326
489,490,1,7,8,70.68398348758683
512,526,14,7,7,0.0
646,667,21,6,7,70.63270195694588
699,710,11,7,6,70.63270195694588
719,724,5,7,7,0.0
