start_frame,end_frame,num_frames,hole_number,previous_hole,distance
23,25,2,1,-1,0.0
28,31,3,2,1,64.1374945147044
44,48,4,2,2,0.0
54,57,3,2,2,0.0
61,64,3,1,2,64.1374945147044
67,68,1,20,1,63.83471631954003
72,74,2,19,20,64.4190334019333
88,89,1,16,19,198.46961457262344
93,94,1,15,16,71.92719621113004
98,100,2,14,15,72.45809700249079
109,112,3,12,14,141.9546520670171
130,137,7,9,12,201.4342751047429
143,146,3,8,9,70.19712090593413
149,152,3,7,8,70.71970591518043
162,168,6,5,7,139.43692287538678
173,175,2,4,5,68.91704716684809
177,180,3,3,4,67.24800883225893
182,187,5,2,3,65.47457746463803
188,198,10,2,2,0.0
204,209,5,1,2,64.1374945147044
214,218,4,20,1,63.83471631954003
265,272,7,18,20,128.93665692747888
277,281,4,17,18,68.24569744534172
284,286,2,16,17,70.28410529601413
294,295,1,14,16,142.77703631922807
308,312,4,12,14,141.9546520670171
454,457,3,3,12,440.54746625671214
459,464,5,2,3,65.47457746463803
476,478,2,1,2,64.1374945147044
479,481,2,1,1,0.0
487,490,3,20,1,63.83471631954003
506,511,5,1,20,63.83471631954003
517,521,4,1,1,0.0
525,526,1,2,1,64.1374945147044
544,547,3,2,2,0.0
550,584,34,2,2,0.0
599,608,9,1,2,64.1374945147044
