start_frame,end_frame,num_frames,hole_number,previous_hole,distance
22,24,2,19,-1,0.0
26,28,2,18,19,66.12617634886958
32,33,1,16,18,137.09498918398594
35,36,1,15,16,71.99270309146152
40,45,5,14,15,72.51425002144485
47,48,1,13,14,73.85189575410725
50,51,1,12,13,70.67294955267563
53,54,1,11,12,70.46479238509131
57,58,1,10,11,69.70305436784554
60,62,2,9,10,69.67438693308262
64,65,1,8,9,70.13032394766904
68,69,1,7,8,70.64961421975637
73,75,2,6,7,70.72068672392962
85,86,1,3,6,200.46908134631244
88,90,2,2,3,65.393431311799
92,93,1,1,2,64.20916198095456
95,96,1,20,1,63.767056518507246
99,100,1,19,20,64.43113729152357
111,113,2,16,19,198.5321915005304
118,120,2,15,16,71.99270309146152
122,125,3,15,15,0.0
134,141,7,15,15,0.0
156,158,2,11,15,268.5642030984121
161,162,1,10,11,69.70305436784554
163,174,11,10,10,0.0
179,190,11,9,10,69.67438693308262
193,194,1,8,9,70.13032394766904
197,202,5,7,8,70.64961421975637
209,212,3,6,7,70.72068672392962
234,235,1,5,6,70.09980920385834
237,246,9,5,5,0.0
269,271,2,4,5,68.86499833784605
277,279,2,2,4,131.08905453752658
281,282,1,1,2,64.20916198095456
284,286,2,20,1,63.767056518507246
300,308,8,16,20,253.45218160729917
312,316,4,15,16,71.99270309146152
317,322,5,15,15,0.0
328,347,19,14,15,72.51425002144485
352,372,20,14,14,0.0
378,380,2,13,14,73.85189575410725
387,388,1,12,13,70.67294955267563
392,398,6,12,12,0.0
407,408,1,10,12,138.0096247857481
411,417,6,9,10,69.67438693308262
420,422,2,8,9,70.13032394766904
425,442,17,7,8,70.64961421975637
458,461,3,6,7,70.72068672392962
462,463,1,6,6,0.0
468,478,10,5,6,70.09980920385834
483,485,2,4,5,68.86499833784605
491,492,1,3,4,67.19120757065589
499,500,1,2,3,65.393431311799
501,506,5,2,2,0.0
513,520,7,1,2,64.20916198095456
527,528,1,20,1,63.767056518507246
529,534,5,20,20,0.0
538,545,7,20,20,0.0
559,567,8,16,20,253.45218160729917
569,577,8,16,16,0.0
587,588,1,15,16,71.99270309146152
591,592,1,15,15,0.0
596,601,5,14,15,72.51425002144485
605,607,2,13,14,73.85189575410725
