start_frame,end_frame,num_frames,hole_number,previous_hole,distance
21,22,1,3,-1,0.0
25,34,9,2,3,65.74994979594898
38,45,7,1,2,63.9570611504835
48,56,8,2,1,63.9570611504835
57,63,6,2,2,0.0
73,79,6,2,2,0.0
83,90,7,1,2,63.9570611504835
122,129,7,20,1,63.86669310218913
131,134,3,19,20,64.37320209697279
136,154,18,19,19,0.0
158,179,21,18,19,66.14065597445006
193,202,9,17,18,68.27772710882584
205,216,11,18,17,68.27772710882584
225,231,6,19,18,66.14065597445006
233,240,7,20,19,64.37320209697279
243,250,7,1,20,63.86669310218913
252,259,7,2,1,63.9570611504835
261,268,7,2,2,0.0
272,290,18,2,2,0.0
