start_frame,end_frame,num_frames,hole_number,previous_hole,distance
71,83,12,12,-1,0.0
103,112,9,12,12,0.0
119,127,8,11,12,70.29940259571327
131,133,2,11,11,0.0
148,150,2,11,11,0.0
152,154,2,11,11,0.0
155,160,5,11,11,0.0
176,189,13,11,11,0.0
190,265,75,11,11,0.0
266,268,2,11,11,0.0
290,302,12,11,11,0.0
304,307,3,11,11,0.0
318,319,1,11,11,0.0
339,387,48,11,11,0.0
407,446,39,11,11,0.0
463,469,6,11,11,0.0
470,472,2,11,11,0.0
476,495,19,11,11,0.0
542,547,5,11,11,0.0
551,553,2,11,11,0.0
563,577,14,10,11,69.82813762644729
586,591,5,9,10,69.7304078170993
593,601,8,9,9,0.0
608,616,8,8,9,70.14326555882222
627,636,9,7,8,70.72379811277088
640,657,17,6,7,70.77027350528257
663,699,36,5,6,70.11191206178005
