start_frame,end_frame,num_frames,hole_number,previous_hole,distance
33,38,5,5,-1,0.0
41,45,4,5,5,0.0
50,54,4,4,5,68.86529695778489
58,80,22,5,4,68.86529695778489
85,94,9,6,5,70.17873172079422
98,102,4,7,6,70.79866478431472
105,138,33,8,7,70.1599296982566
159,263,104,8,8,0.0
266,272,6,8,8,0.0
276,278,2,9,8,70.69813101159416
281,283,2,10,9,69.70302674517616
284,301,17,10,10,0.0
302,307,5,10,10,0.0
309,311,2,11,10,69.73410616045088
315,317,2,12,11,70.55370509162286
322,324,2,12,12,0.0
326,329,3,12,12,0.0
