start_frame,end_frame,num_frames,hole_number,previous_hole,distance
1,2,1,17,-1,0.0
2,6,4,16,17,70.32527866035359
10,11,1,15,16,71.98883897486897
16,25,9,14,15,72.51002899908791
29,31,2,13,14,73.6768776766171
36,45,9,12,13,70.61085417759665
75,78,3,12,12,0.0
82,93,11,11,12,70.37880459230435
94,96,2,11,11,0.0
119,181,62,10,11,69.73242370596759
183,185,2,9,10,69.77981356074926
189,192,3,8,9,70.18286608831389
195,197,2,7,8,70.75029412832828
201,205,4,6,7,70.80992458507359
208,220,12,5,6,70.17347421893871
223,226,3,4,5,68.94398034633099
227,229,2,3,4,67.2126477250461
231,234,3,2,3,65.41590652877683
236,239,3,1,2,64.20437194749297
241,243,2,20,1,63.803897959357165
250,252,2,17,20,192.46053720833328
255,273,18,16,17,70.32527866035359
276,278,2,15,16,71.98883897486897
283,289,6,14,15,72.51002899908791
297,300,3,13,14,73.6768776766171
303,307,4,12,13,70.61085417759665
310,393,83,11,12,70.37880459230435
398,413,15,10,11,69.73242370596759
455,460,5,9,10,69.77981356074926
466,467,1,8,9,70.18286608831389
470,472,2,7,8,70.75029412832828
475,477,2,6,7,70.80992458507359
479,481,2,5,6,70.17347421893871
484,486,2,4,5,68.94398034633099
488,489,1,3,4,67.2126477250461
495,498,3,2,3,65.41590652877683
501,505,4,1,2,64.20437194749297
531,539,8,20,1,63.803897959357165
547,563,16,20,20,0.0
564,568,4,20,20,0.0
576,578,2,16,20,253.52030394747223
587,594,7,15,16,71.98883897486897
603,623,20,16,15,71.98883897486897
635,637,2,17,16,70.32527866035359
