start_frame,end_frame,num_frames,hole_number,previous_hole,distance
31,42,11,17,-1,0.0
59,67,8,14,17,208.56164220610944
73,83,10,13,14,73.51986576158967
92,95,3,14,13,73.51986576158967
96,100,4,14,14,0.0
112,121,9,13,14,73.51986576158967
134,140,6,14,13,73.51986576158967
144,165,21,13,14,73.51986576158967
183,188,5,11,13,139.4444588900061
189,191,2,11,11,0.0
200,205,5,10,11,69.71629491655516
206,210,4,10,10,0.0
269,270,1,9,10,69.78352329654972
275,278,3,8,9,70.11937459570535
279,293,14,8,8,0.0
299,311,12,7,8,70.72558673502023
319,327,8,6,7,70.66110770240809
342,351,9,3,6,200.53860297597848
370,372,2,4,3,67.1922638833687
397,416,19,4,4,0.0
419,430,11,4,4,0.0
480,495,15,4,4,0.0
501,508,7,5,4,68.9189198961083
561,575,14,7,5,139.3066256110503
579,588,9,7,7,0.0
593,609,16,6,7,70.66110770240809
611,623,12,7,6,70.66110770240809
647,649,2,9,7,139.0410029228083
670,675,5,9,9,0.0
680,681,1,10,9,69.78352329654972
723,736,13,11,10,69.71629491655516
743,745,2,12,11,70.4329550310559
746,751,5,12,12,0.0
759,763,4,13,12,70.82487318871699
783,792,9,13,13,0.0
800,804,4,14,13,73.51986576158967
808,819,11,14,14,0.0
820,821,1,14,14,0.0
826,831,5,15,14,72.50312891495221
842,845,3,16,15,71.99815718297904
852,863,11,16,16,0.0
864,871,7,16,16,0.0
875,887,12,17,16,70.3520531478391
893,898,5,18,17,68.23609705217413
912,914,2,18,18,0.0
922,929,7,19,18,66.17327916309844
935,944,9,20,19,64.37891387529301
955,964,9,1,20,63.87180557475989
968,1002,34,2,1,63.9958315377522
1022,1045,23,2,2,0.0
1051,1066,15,2,2,0.0
1125,1142,17,1,2,63.9958315377522
1144,1150,6,1,1,0.0
1152,1159,7,1,1,0.0
1164,1175,11,2,1,63.9958315377522
1178,1192,14,3,2,65.72703370076376
1199,1217,18,2,3,65.72703370076376
1219,1228,9,2,2,0.0
