start_frame,end_frame,num_frames,hole_number,previous_hole,distance
25,27,2,15,-1,0.0
33,37,4,16,15,70.98559962179722
38,83,45,16,16,0.0
84,119,35,16,16,0.0
128,834,706,16,16,0.0
843,868,25,16,16,0.0
869,870,1,16,16,0.0
872,884,12,16,16,0.0
888,919,31,15,16,70.98559962179722
934,948,14,15,15,0.0
950,958,8,15,15,0.0
959,967,8,15,15,0.0
971,980,9,14,15,72.54465736075142
984,986,2,13,14,73.61123930049763
987,1009,22,13,13,0.0
1012,1015,3,12,13,70.73803529461489
1016,1023,7,12,12,0.0
1027,1035,8,11,12,70.42882126866819
1040,1042,2,10,11,69.72443981931298
1043,1047,4,10,10,0.0
1051,1053,2,9,10,69.7489501015783
1054,1068,14,9,9,0.0
1071,1080,9,8,9,70.11411285232815
1082,1090,8,8,8,0.0
1094,1109,15,7,8,70.63491983462293
1113,1122,9,6,7,70.72743869474519
1129,1149,20,5,6,70.10608066552068
1167,1170,3,5,5,0.0
1174,1175,1,4,5,68.8806039584192
