start_frame,end_frame,num_frames,hole_number,previous_hole,distance
26,35,9,20,-1,0.0
45,52,7,20,20,0.0
58,65,7,1,20,63.77748345602464
68,103,35,2,1,64.15924149895568
106,109,3,3,2,65.48562796684156
110,125,15,4,3,67.21663990335347
132,148,16,5,4,68.94964732542891
150,154,4,5,5,0.0
161,171,10,6,5,70.18084781671381
181,186,5,6,6,0.0
188,191,3,7,6,70.79460552132633
195,214,19,8,7,70.73753733794508
219,227,8,8,8,0.0
249,258,9,9,8,70.19080540902625
259,270,11,9,9,0.0
272,289,17,9,9,0.0
294,300,6,10,9,69.7830761148718
301,302,1,10,10,0.0
305,308,3,10,10,0.0
313,316,3,11,10,69.70152974898008
317,327,10,11,11,0.0
329,339,10,11,11,0.0
342,347,5,12,11,70.45684419900205
348,353,5,12,12,0.0
358,363,5,12,12,0.0
367,377,10,13,12,70.73129656282454
382,390,8,14,13,73.54361741094151
391,406,15,14,14,0.0
409,462,53,15,14,72.41764553123353
467,474,7,16,15,72.23036203891758
476,483,7,16,16,0.0
485,505,20,16,16,0.0
