start_frame,end_frame,num_frames,hole_number,previous_hole,distance
18,20,2,19,-1,0.0
34,38,4,18,19,66.12647154388442
43,46,3,17,18,68.28637745020849
48,50,2,17,17,0.0
82,89,7,16,17,70.26464900238015
92,93,1,16,16,0.0
97,101,4,15,16,72.09158302890859
104,112,8,14,15,72.5111461053119
116,119,3,13,14,73.73019222213986
121,128,7,12,13,70.61837579360765
129,138,9,12,12,0.0
156,159,3,12,12,0.0
165,180,15,11,12,70.44994692314397
184,274,90,10,11,69.68959869551739
286,292,6,10,10,0.0
294,308,14,9,10,69.73580003733468
311,321,10,8,9,70.14186403543594
326,335,9,7,8,70.68915902866458
361,377,16,6,7,70.73615295220269
385,420,35,5,6,70.11569376857695
423,432,9,5,5,0.0
451,458,7,4,5,68.89434997292766
461,468,7,3,4,67.19493776371658
471,474,3,2,3,65.40084878539727
477,485,8,1,2,64.19254517502428
487,495,8,20,1,63.76799871320127
500,501,1,19,20,64.44138689021203
505,509,4,18,19,66.12647154388442
511,515,4,17,18,68.28637745020849
523,532,9,16,17,70.26464900238015
541,546,5,16,16,0.0
549,553,4,16,16,0.0
560,579,19,16,16,0.0
602,610,8,17,16,70.26464900238015
616,626,10,18,17,68.28637745020849
630,632,2,18,18,0.0
633,635,2,18,18,0.0
