start_frame,end_frame,num_frames,hole_number,previous_hole,distance
12,22,10,11,-1,0.0
24,26,2,12,11,70.4327938442623
31,37,6,13,12,70.68087205732776
70,87,17,12,13,70.68087205732776
88,91,3,11,12,70.4327938442623
95,96,1,10,11,69.71936490355006
102,128,26,10,10,0.0
154,157,3,11,10,69.71936490355006
161,166,5,12,11,70.4327938442623
170,173,3,12,12,0.0
208,209,1,13,12,70.68087205732776
264,265,1,15,13,144.65974015558103
268,282,14,16,15,72.16620900730932
297,333,36,16,16,0.0
336,357,21,16,16,0.0
372,398,26,16,16,0.0
418,482,64,16,16,0.0
489,495,6,16,16,0.0
522,523,1,16,16,0.0
547,561,14,17,16,70.25682687639541
564,565,1,18,17,68.32164746655435
595,600,5,19,18,66.11055466278445
624,626,2,20,19,64.45077626116449
640,649,9,1,20,63.76150211294929
669,679,10,2,1,64.20365985097004
683,684,1,3,2,65.3654537678009
685,689,4,3,3,0.0
717,719,2,4,3,67.2944283830624
722,724,2,5,4,68.90274354153975
754,784,30,4,5,68.90274354153975
795,802,7,5,4,68.90274354153975
811,902,91,4,5,68.90274354153975
916,1055,139,4,4,0.0
1056,1057,1,4,4,0.0
1058,1059,1,4,4,0.0
1065,1071,6,3,4,67.2944283830624
1074,1089,15,3,3,0.0
1098,1104,6,3,3,0.0
1107,1126,19,2,3,65.3654537678009
1129,1130,1,3,2,65.3654537678009
1131,1173,42,3,3,0.0
1175,1201,26,3,3,0.0
