start_frame,end_frame,num_frames,hole_number,previous_hole,distance
23,24,1,6,-1,0.0
26,31,5,7,6,70.69930474154509
34,39,5,8,7,70.66403188955358
44,47,3,8,8,0.0
58,60,2,9,8,70.10506751989662
66,68,2,9,9,0.0
70,73,3,9,9,0.0
82,88,6,8,9,70.10506751989662
93,102,9,7,8,70.66403188955358
105,111,6,6,7,70.69930474154509
115,128,13,5,6,70.13527235168642
131,132,1,5,5,0.0
132,151,19,4,5,68.90891589114146
155,171,16,3,4,67.19006384719613
176,190,14,2,3,65.40050313203587
194,236,42,1,2,64.17160123901104
237,248,11,1,1,0.0
253,350,97,20,1,63.7767435172868
357,366,9,19,20,64.52238310280822
385,392,7,18,19,66.15829275384067
399,404,5,17,18,68.27975978781588
409,414,5,16,17,70.26538859023283
415,417,2,16,16,0.0
418,431,13,16,16,0.0
440,446,6,16,16,0.0
447,449,2,16,16,0.0
480,496,16,16,16,0.0
501,505,4,15,16,72.07850968639474
510,523,13,14,15,72.56858238033999
524,536,12,14,14,0.0
548,551,3,13,14,74.03168050915868
556,565,9,12,13,70.4681422362398
570,573,3,11,12,70.42786960009761
578,599,21,10,11,69.73226152796049
605,611,6,9,10,69.70718672842725
628,632,4,8,9,70.10506751989662
639,643,4,7,8,70.66403188955358
649,660,11,6,7,70.69930474154509
667,673,6,5,6,70.13527235168642
678,683,5,4,5,68.90891589114146
690,706,16,3,4,67.19006384719613
714,728,14,2,3,65.40050313203587
