start_frame,end_frame,num_frames,hole_number,previous_hole,distance
23,25,2,6,-1,0.0
29,32,3,6,6,0.0
34,43,9,5,6,70.16231487537496
45,46,1,4,5,68.90568457259354
47,55,8,4,4,0.0
58,82,24,3,4,67.13231995235667
86,90,4,2,3,65.47683409404569
94,96,2,1,2,64.19816583066975
99,102,3,20,1,63.835287367853496
105,109,4,19,20,64.39984119384592
113,115,2,18,19,66.18973059014513
119,120,1,16,18,137.04537773614436
122,123,1,15,16,72.01937659137293
126,127,1,14,15,72.51628540215621
130,131,1,13,14,73.98494084193696
134,137,3,12,13,70.50735363950967
141,145,4,11,12,70.40216429285553
153,156,3,10,11,69.73375818680577
161,174,13,9,10,69.7072475745919
179,214,35,8,9,70.14160773217176
