start_frame,end_frame,num_frames,hole_number,previous_hole,distance
8,15,7,16,-1,0.0
19,20,1,17,16,70.36043292392893
22,85,63,18,17,68.0938508200301
97,98,1,18,18,0.0
101,119,18,18,18,0.0
135,140,5,19,18,66.25991904721364
141,145,4,19,19,0.0
161,198,37,20,19,64.3210368754315
227,228,1,6,20,348.2908016231577
236,237,1,5,6,70.0880735978029
244,249,5,5,5,0.0
254,257,3,6,5,70.0880735978029
260,261,1,7,6,70.75073066474093
274,275,1,10,7,202.9858685973056
278,280,2,11,10,69.73710070346893
285,302,17,12,11,70.51211994997128
306,321,15,12,12,0.0
322,324,2,12,12,0.0
325,326,1,12,12,0.0
331,336,5,12,12,0.0
338,342,4,12,12,0.0
350,351,1,12,12,0.0
354,362,8,12,12,0.0
