start_frame,end_frame,num_frames,hole_number,previous_hole,distance
92,98,6,3,-1,0.0
122,128,6,4,3,67.02022619881984
130,144,14,4,4,0.0
151,188,37,4,4,0.0
191,197,6,4,4,0.0
204,206,2,4,4,0.0
208,209,1,4,4,0.0
212,214,2,4,4,0.0
215,237,22,4,4,0.0
238,263,25,4,4,0.0
265,291,26,4,4,0.0
293,297,4,4,4,0.0
299,305,6,4,4,0.0
310,320,10,4,4,0.0
321,328,7,4,4,0.0
332,339,7,4,4,0.0
342,349,7,4,4,0.0
350,351,1,4,4,0.0
354,355,1,4,4,0.0
356,360,4,4,4,0.0
362,379,17,4,4,0.0
415,433,18,3,4,67.02022619881984
435,446,11,3,3,0.0
465,477,12,3,3,0.0
523,563,40,2,3,65.47962954547815
