start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,7,4,15,-1,0.0
10,20,10,16,15,72.03535819146228
33,54,21,17,16,70.3500017820997
57,66,9,17,17,0.0
70,74,4,18,17,68.31705597858748
81,84,3,18,18,0.0
94,102,8,19,18,66.11484152684194
118,119,1,19,19,0.0
120,122,2,19,19,0.0
138,143,5,20,19,64.44907406980256
158,171,13,1,20,63.759848460471765
175,179,4,2,1,64.22157007660097
183,186,3,3,2,65.41014880860659
189,201,12,4,3,67.20013576182365
207,210,3,5,4,68.9129489221286
236,240,4,6,5,70.1347744515549
246,265,19,7,6,70.741541700846
268,271,3,8,7,70.73389742649405
273,277,4,9,8,70.14596794367455
280,284,4,10,9,69.72807086898698
287,300,13,11,10,69.7290316322525
306,320,14,12,11,70.5575720206299
327,328,1,12,12,0.0
337,348,11,13,12,70.22257915614243
361,362,1,14,13,73.74364094133362
365,368,3,15,14,72.51666227219206
371,373,2,16,15,72.03535819146228
382,387,5,17,16,70.3500017820997
391,394,3,18,17,68.31705597858748
397,399,2,19,18,66.11484152684194
405,408,3,20,19,64.44907406980256
418,419,1,1,20,63.759848460471765
431,435,4,2,1,64.22157007660097
450,452,2,3,2,65.41014880860659
456,458,2,4,3,67.20013576182365
464,467,3,5,4,68.9129489221286
472,473,1,6,5,70.1347744515549
487,490,3,7,6,70.741541700846
523,559,36,7,7,0.0
563,564,1,8,7,70.73389742649405
567,568,1,9,8,70.14596794367455
570,571,1,10,9,69.72807086898698
574,576,2,11,10,69.7290316322525
581,590,9,12,11,70.5575720206299
594,596,2,12,12,0.0
609,618,9,13,12,70.22257915614243
621,622,1,14,13,73.74364094133362
626,633,7,14,14,0.0
642,649,7,14,14,0.0
683,689,6,13,14,73.74364094133362
693,790,97,12,13,70.22257915614243
