start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,4,1,3,-1,0.0
6,7,1,2,3,65.40009269512325
10,11,1,20,2,126.3041353844585
19,20,1,17,20,192.403182160751
22,23,1,16,17,70.33829589864088
26,39,13,15,16,71.99874499606453
44,58,14,15,15,0.0
63,76,13,16,15,71.99874499606453
80,88,8,17,16,70.33829589864088
92,99,7,18,17,68.29963519097504
101,117,16,19,18,66.12202486238724
124,126,2,17,19,132.83076847167862
128,130,2,16,17,70.33829589864088
135,137,2,15,16,71.99874499606453
140,173,33,14,15,72.54040449356518
180,184,4,12,14,142.19868761678478
185,190,5,12,12,0.0
193,198,5,11,12,70.47403907027756
202,241,39,10,11,69.6775267420083
244,246,2,9,10,69.71544660176905
248,252,4,8,9,70.0635237405927
255,258,3,7,8,70.65994583653229
261,266,5,6,7,70.74296225663221
269,272,3,5,6,70.06240173029606
281,282,1,3,5,134.6349321517983
284,285,1,2,3,65.40009269512325
287,288,1,20,2,126.3041353844585
289,299,10,19,20,64.44525174313074
307,314,7,16,19,198.52528824975096
323,326,3,16,16,0.0
331,340,9,15,16,71.99874499606453
360,361,1,11,15,268.549647249306
365,366,1,10,11,69.6775267420083
370,372,2,9,10,69.71544660176905
376,378,2,8,9,70.0635237405927
383,388,5,7,8,70.65994583653229
395,401,6,6,7,70.74296225663221
405,448,43,5,6,70.06240173029606
491,495,4,14,5,424.9077608457512
501,504,3,13,14,73.8150181040632
508,510,2,12,13,70.65316483438292
512,517,5,11,12,70.47403907027756
521,523,2,10,11,69.6775267420083
526,532,6,9,10,69.71544660176905
553,561,8,8,9,70.0635237405927
567,578,11,8,8,0.0
584,612,28,7,8,70.65994583653229
