start_frame,end_frame,num_frames,hole_number,previous_hole,distance
1,2,1,10,-1,0.0
4,11,7,11,10,69.7483796902855
13,17,4,12,11,70.42258098545501
18,20,2,13,12,70.48462288425533
23,25,2,14,13,73.97387998326467
27,29,2,15,14,72.5517815419755
32,36,4,16,15,72.04610538429033
39,40,1,17,16,70.36288062150741
42,44,2,18,17,68.2717386406276
46,68,22,19,18,66.18176563508514
70,73,3,20,19,64.42147815304773
74,75,1,1,20,63.82821030109599
77,79,2,2,1,64.19025653731507
82,92,10,3,2,65.35753443328285
95,102,7,4,3,67.27736980599302
108,109,1,5,4,68.9324036888192
125,126,1,6,5,70.1693200139272
129,149,20,7,6,70.73521272920385
152,160,8,8,7,70.64338097228595
163,172,9,8,8,0.0
174,182,8,8,8,0.0
186,189,3,9,8,70.23507900694239
191,195,4,10,9,69.70901519698403
197,198,1,11,10,69.7483796902855
210,215,5,12,11,70.42258098545501
218,220,2,13,12,70.48462288425533
232,233,1,14,13,73.97387998326467
238,268,30,14,14,0.0
269,273,4,14,14,0.0
276,290,14,15,14,72.5517815419755
293,295,2,16,15,72.04610538429033
296,303,7,16,16,0.0
312,320,8,17,16,70.36288062150741
324,335,11,18,17,68.2717386406276
338,343,5,18,18,0.0
346,350,4,19,18,66.18176563508514
354,358,4,19,19,0.0
359,361,2,20,19,64.42147815304773
362,364,2,1,20,63.82821030109599
384,445,61,3,1,127.99551565043733
448,449,1,3,3,0.0
453,455,2,4,3,67.27736980599302
485,488,3,3,4,67.27736980599302
504,510,6,3,3,0.0
514,519,5,2,3,65.35753443328285
532,536,4,1,2,64.19025653731507
538,540,2,20,1,63.82821030109599
543,546,3,19,20,64.42147815304773
551,554,3,18,19,66.18176563508514
556,561,5,17,18,68.2717386406276
563,570,7,17,17,0.0
574,578,4,16,17,70.36288062150741
582,584,2,15,16,72.04610538429033
587,588,1,15,15,0.0
589,595,6,15,15,0.0
647,664,17,16,15,72.04610538429033
671,674,3,17,16,70.36288062150741
684,690,6,18,17,68.2717386406276
774,802,28,17,18,68.2717386406276
806,812,6,16,17,70.36288062150741
815,817,2,15,16,72.04610538429033
820,831,11,14,15,72.5517815419755
835,836,1,13,14,73.97387998326467
839,840,1,12,13,70.48462288425533
864,866,2,12,12,0.0
870,878,8,11,12,70.42258098545501
881,884,3,10,11,69.7483796902855
889,892,3,9,10,69.70901519698403
896,901,5,9,9,0.0
920,936,16,8,9,70.23507900694239
938,996,58,8,8,0.0
