start_frame,end_frame,num_frames,hole_number,previous_hole,distance
3,4,1,12,-1,0.0
6,8,2,11,12,70.41350940869155
11,13,2,10,11,69.72196406005833
15,29,14,9,10,69.68856159641174
32,35,3,10,9,69.68856159641174
37,40,3,11,10,69.72196406005833
43,53,10,12,11,70.41350940869155
57,59,2,13,12,70.48169439985803
62,64,2,13,13,0.0
68,75,7,14,13,74.09820821047111
77,79,2,15,14,72.58449065074059
81,84,3,16,15,72.04349422434483
86,88,2,17,16,70.33305000440411
90,93,3,18,17,68.3024671725292
96,104,8,19,18,66.14129628509451
107,109,2,20,19,64.43568947334099
110,113,3,1,20,63.802530888312425
116,121,5,2,1,64.17529721490837
122,124,2,2,2,0.0
125,130,5,2,2,0.0
152,161,9,3,2,65.379984891733
165,167,2,4,3,67.2144387334731
169,171,2,4,4,0.0
173,175,2,4,4,0.0
181,186,5,5,4,68.94354774624396
190,196,6,6,5,70.10279743697245
210,213,3,6,6,0.0
217,218,1,7,6,70.77252636260584
221,245,24,8,7,70.57173216144434
