start_frame,end_frame,num_frames,hole_number,previous_hole,distance
34,36,2,3,-1,0.0
39,42,3,2,3,65.34061913090638
47,51,4,1,2,64.19542888726383
53,58,5,1,1,0.0
62,65,3,1,1,0.0
67,70,3,20,1,63.83993833674241
74,77,3,19,20,64.44931100043195
83,84,1,17,19,132.80121536808704
93,94,1,15,17,140.71044798583617
117,118,1,11,15,268.35668226758554
125,127,2,10,11,69.73338590014134
153,154,1,5,10,318.1393720642087
157,159,2,4,5,68.90491502248499
162,163,1,3,4,67.25952179420577
166,172,6,2,3,65.34061913090638
177,188,11,2,2,0.0
189,202,13,2,2,0.0
209,212,3,1,2,64.19542888726383
219,224,5,1,1,0.0
227,236,9,1,1,0.0
237,239,2,1,1,0.0
247,263,16,2,1,64.19542888726383
281,290,9,3,2,65.34061913090638
293,295,2,3,3,0.0
303,304,1,1,3,127.93882739204462
306,309,3,20,1,63.83993833674241
311,313,2,19,20,64.44931100043195
316,318,2,18,19,66.13178504941132
321,325,4,18,18,0.0
328,332,4,18,18,0.0
335,336,1,17,18,68.26340377454639
413,417,4,5,17,399.3393701314427
423,426,3,4,5,68.90491502248499
428,430,2,3,4,67.25952179420577
433,438,5,2,3,65.34061913090638
439,442,3,2,2,0.0
447,458,11,1,2,64.19542888726383
467,474,7,1,1,0.0
475,478,3,1,1,0.0
482,488,6,20,1,63.83993833674241
490,492,2,19,20,64.44931100043195
504,505,1,18,19,66.13178504941132
521,522,1,18,18,0.0
526,527,1,17,18,68.26340377454639
534,536,2,15,17,140.71044798583617
539,544,5,14,15,72.49197921955286
548,549,1,13,14,73.646650963817
558,559,1,11,13,139.41878708013903
