start_frame,end_frame,num_frames,hole_number,previous_hole,distance
27,29,2,1,-1,0.0
32,37,5,2,1,64.15461170572638
42,44,2,3,2,65.38727622150039
60,65,5,3,3,0.0
75,83,8,2,3,65.38727622150039
87,97,10,1,2,64.15461170572638
104,108,4,1,1,0.0
124,139,15,2,1,64.15461170572638
144,147,3,3,2,65.38727622150039
162,185,23,2,3,65.38727622150039
221,252,31,2,2,0.0
266,267,1,1,2,64.15461170572638
405,410,5,1,1,0.0
432,443,11,2,1,64.15461170572638
449,452,3,3,2,65.38727622150039
456,465,9,3,3,0.0
471,476,5,4,3,67.25628480225747
486,495,9,5,4,68.93911697936959
501,521,20,6,5,70.15261594572551
527,549,22,7,6,70.76990441721145
556,583,27,8,7,70.69274115120848
584,616,32,8,8,0.0
619,621,2,8,8,0.0
643,655,12,7,8,70.69274115120848
