start_frame,end_frame,num_frames,hole_number,previous_hole,distance
14,15,1,18,-1,0.0
18,20,2,17,18,68.71025238957827
22,28,6,16,17,69.84797408235161
32,65,33,15,16,71.97963949145598
80,81,1,15,15,0.0
92,98,6,16,15,71.97963949145598
107,184,77,17,16,69.84797408235161
199,204,5,17,17,0.0
205,348,143,17,17,0.0
349,352,3,17,17,0.0
353,372,19,17,17,0.0
373,458,85,17,17,0.0
461,465,4,17,17,0.0
466,475,9,17,17,0.0
476,481,5,17,17,0.0
485,498,13,17,17,0.0
500,510,10,17,17,0.0
512,521,9,17,17,0.0
524,525,1,17,17,0.0
526,532,6,17,17,0.0
548,562,14,17,17,0.0
