start_frame,end_frame,num_frames,hole_number,previous_hole,distance
20,21,1,11,-1,0.0
24,28,4,10,11,69.74323957594639
31,70,39,9,10,69.20113619760286
77,423,346,9,9,0.0
427,734,307,9,9,0.0
737,867,130,9,9,0.0
872,877,5,9,9,0.0
884,892,8,8,9,70.65677215306737
896,939,43,7,8,70.67969468228522
943,957,14,6,7,70.77656739447247
963,971,8,5,6,70.11600599673413
986,989,3,5,5,0.0
991,999,8,4,5,68.93070470895657
1002,1004,2,3,4,67.18796279553298
1007,1012,5,2,3,65.40955849537882
1015,1026,11,1,2,64.18210770242058
1029,1037,8,20,1,63.80882001033382
1041,1053,12,19,20,64.40039727453387
1059,1061,2,17,19,132.83800319818357
1064,1069,5,16,17,70.35248610531401
1071,1090,19,15,16,72.00709121132705
1093,1111,18,14,15,72.52103667021369
1113,1119,6,13,14,73.74339765894102
1120,1131,11,13,13,0.0
1135,1141,6,12,13,70.53847285018666
