start_frame,end_frame,num_frames,hole_number,previous_hole,distance
56,89,33,7,-1,0.0
155,168,13,5,7,139.2391515686571
177,181,4,6,5,70.22058105769194
187,204,17,7,6,70.51556650597595
206,220,14,7,7,0.0
222,223,1,7,7,0.0
225,235,10,7,7,0.0
279,280,1,9,7,139.08716496196706
334,341,7,12,9,201.43633382413
353,361,8,13,12,70.75883150505481
374,380,6,14,13,73.56220614927398
382,403,21,14,14,0.0
412,429,17,14,14,0.0
430,431,1,14,14,0.0
437,449,12,13,14,73.56220614927398
473,476,3,13,13,0.0
484,488,4,13,13,0.0
516,517,1,13,13,0.0
518,538,20,13,13,0.0
654,670,16,13,13,0.0
675,685,10,12,13,70.75883150505481
697,722,25,11,12,70.42833211783278
726,737,11,11,11,0.0
770,779,9,10,11,69.71253705458078
791,797,6,9,10,69.79233817406512
801,808,7,8,9,70.10190067982363
813,834,21,8,8,0.0
843,848,5,7,8,70.78922217212484
853,861,8,6,7,70.51556650597595
864,972,108,6,6,0.0
974,977,3,6,6,0.0
982,1032,50,6,6,0.0
1036,1037,1,6,6,0.0
1053,1069,16,5,6,70.22058105769194
1121,1131,10,3,5,134.67607092025636
1135,1146,11,2,3,65.76532213707443
1147,1220,73,2,2,0.0
