start_frame,end_frame,num_frames,hole_number,previous_hole,distance
2,6,4,19,-1,0.0
8,11,3,20,19,64.39859105690347
14,16,2,1,20,63.83070031060858
18,19,1,2,1,64.20176103067911
22,23,1,3,2,65.4019251603612
25,27,2,4,3,67.20222489086146
29,30,1,5,4,68.90470633489502
32,33,1,6,5,70.1413594860825
35,39,4,7,6,70.67315653930223
42,62,20,8,7,70.64913696614641
65,76,11,9,8,70.11207402995869
79,82,3,10,9,69.70640392490307
85,86,1,11,10,69.75933894462733
89,91,2,12,11,70.40460736197552
95,96,1,13,12,70.53597797632213
100,105,5,14,13,74.0041421362721
108,110,2,15,14,72.601290438704
117,119,2,17,15,140.7827781114572
123,126,3,18,17,68.29165465393329
131,137,6,19,18,66.18540981842179
140,149,9,20,19,64.39859105690347
152,154,2,1,20,63.83070031060858
156,158,2,2,1,64.20176103067911
162,179,17,3,2,65.4019251603612
183,185,2,4,3,67.20222489086146
188,190,2,5,4,68.90470633489502
196,197,1,7,5,139.31070394883167
201,220,19,8,7,70.64913696614641
224,228,4,9,8,70.11207402995869
248,249,1,10,9,69.70640392490307
262,265,3,8,10,137.82228103674657
270,296,26,7,8,70.64913696614641
300,303,3,6,7,70.67315653930223
307,319,12,5,6,70.1413594860825
329,337,8,4,5,68.90470633489502
345,388,43,3,4,67.20222489086146
395,413,18,2,3,65.4019251603612
417,425,8,1,2,64.20176103067911
430,449,19,20,1,63.83070031060858
459,474,15,19,20,64.39859105690347
530,539,9,7,19,413.9929473412026
544,550,6,8,7,70.64913696614641
557,563,6,9,8,70.11207402995869
566,573,7,9,9,0.0
578,609,31,10,9,69.70640392490307
610,630,20,10,10,0.0
647,652,5,11,10,69.75933894462733
653,654,1,11,11,0.0
655,662,7,11,11,0.0
668,678,10,12,11,70.40460736197552
684,686,2,13,12,70.53597797632213
691,692,1,13,13,0.0
698,699,1,14,13,74.0041421362721
700,706,6,14,14,0.0
