start_frame,end_frame,num_frames,hole_number,previous_hole,distance
74,79,5,15,-1,0.0
87,96,9,15,15,0.0
99,108,9,15,15,0.0
117,127,10,15,15,0.0
129,146,17,15,15,0.0
156,168,12,15,15,0.0
185,203,18,16,15,71.51932980530407
225,230,5,16,16,0.0
237,253,16,16,16,0.0
257,258,1,16,16,0.0
259,273,14,16,16,0.0
284,294,10,16,16,0.0
302,316,14,16,16,0.0
320,325,5,16,16,0.0
337,357,20,16,16,0.0
368,386,18,15,16,71.51932980530407
387,391,4,15,15,0.0
404,413,9,16,15,71.51932980530407
416,418,2,16,16,0.0
422,429,7,16,16,0.0
448,462,14,16,16,0.0
492,587,95,16,16,0.0
604,623,19,16,16,0.0
636,748,112,16,16,0.0
751,760,9,16,16,0.0
773,782,9,16,16,0.0
933,962,29,15,16,71.51932980530407
981,1005,24,16,15,71.51932980530407
1112,1117,5,8,16,416.5427981068605
1122,1127,5,8,8,0.0
1129,1139,10,8,8,0.0
1148,1159,11,8,8,0.0
1218,1237,19,9,8,70.13130493596476
1242,1248,6,9,9,0.0
1258,1285,27,9,9,0.0
1301,1302,1,10,9,69.75426071389305
1303,1327,24,10,10,0.0
1329,1339,10,10,10,0.0
