start_frame,end_frame,num_frames,hole_number,previous_hole,distance
17,25,8,5,-1,0.0
29,33,4,4,5,68.89801406234147
38,46,8,3,4,67.22591795399906
49,69,20,2,3,65.37263342781127
73,102,29,1,2,64.19272565704067
110,113,3,20,1,63.84354286838312
119,126,7,19,20,64.37491706474734
132,215,83,19,19,0.0
224,229,5,18,19,66.14705680954762
236,240,4,17,18,68.21682978523454
243,248,5,16,17,70.3342129270509
262,266,4,15,16,71.89518834996392
274,341,67,14,15,72.46524071197845
354,355,1,12,14,142.09530341215228
365,369,4,10,12,137.9907341774911
371,384,13,10,10,0.0
388,389,1,9,10,69.7813840526542
427,440,13,19,9,449.87552712249294
441,449,8,19,19,0.0
453,455,2,18,19,66.14705680954762
458,464,6,17,18,68.21682978523454
468,470,2,16,17,70.3342129270509
474,493,19,15,16,71.89518834996392
502,507,5,15,15,0.0
509,512,3,15,15,0.0
528,538,10,16,15,71.89518834996392
569,571,2,10,16,365.794731334778
583,591,8,9,10,69.7813840526542
592,596,4,9,9,0.0
600,611,11,8,9,70.13732978029101
