start_frame,end_frame,num_frames,hole_number,previous_hole,distance
23,24,1,19,-1,0.0
28,29,1,1,19,126.55240918616096
31,37,6,2,1,64.09280040659412
38,48,10,2,2,0.0
49,50,1,3,2,65.51375193816249
53,57,4,4,3,67.18976750519056
59,63,4,5,4,68.88454279106745
65,66,1,5,5,0.0
66,79,13,6,5,70.13342201538674
82,83,1,7,6,70.78774702561796
86,102,16,8,7,70.67741795077784
132,135,3,9,8,70.20198489154517
137,140,3,10,9,69.73888296535915
142,147,5,11,10,69.73191744240069
150,157,7,12,11,70.32678556610189
164,165,1,12,12,0.0
168,173,5,12,12,0.0
177,212,35,12,12,0.0
