start_frame,end_frame,num_frames,hole_number,previous_hole,distance
23,26,3,20,-1,0.0
35,38,3,19,20,64.3437195798806
40,56,16,19,19,0.0
83,91,8,17,19,132.80722306549478
95,106,11,18,17,68.20631652440343
110,111,1,20,18,128.89812696379522
114,115,1,1,20,63.84864986981815
116,141,25,2,1,64.13018260199703
143,149,6,3,2,65.43852735907315
150,153,3,3,3,0.0
165,180,15,2,3,65.43852735907315
183,189,6,1,2,64.13018260199703
200,203,3,1,1,0.0
205,206,1,20,1,63.84864986981815
208,224,16,19,20,64.3437195798806
242,246,4,19,19,0.0
262,275,13,19,19,0.0
276,281,5,19,19,0.0
303,313,10,18,19,66.19285276418283
321,327,6,18,18,0.0
358,375,17,17,18,68.20631652440343
378,387,9,16,17,69.75141402908842
388,398,10,16,16,0.0
399,400,1,16,16,0.0
403,417,14,16,16,0.0
429,444,15,16,16,0.0
