start_frame,end_frame,num_frames,hole_number,previous_hole,distance
13,19,6,3,-1,0.0
43,71,28,2,3,65.56913018545919
111,124,13,6,2,257.6252767327959
137,181,44,4,6,137.59354636439204
191,215,24,3,4,67.17778308121375
255,276,21,3,3,0.0
293,310,17,4,3,67.17778308121375
378,385,7,6,4,137.59354636439204
476,496,20,9,6,204.76577971700115
511,530,19,9,9,0.0
548,554,6,10,9,69.78278835209883
685,698,13,16,10,365.8043048220376
734,738,4,16,16,0.0
747,749,2,16,16,0.0
872,960,88,16,16,0.0
965,1047,82,16,16,0.0
1058,1160,102,16,16,0.0
1170,1194,24,16,16,0.0
1205,1215,10,17,16,70.50398531486144
1226,1227,1,18,17,68.24439444372179
