start_frame,end_frame,num_frames,hole_number,previous_hole,distance
1,2,1,13,-1,0.0
5,9,4,14,13,74.05275298114836
21,24,3,15,14,72.55206213660423
30,33,3,15,15,0.0
41,43,2,15,15,0.0
46,49,3,16,15,72.08053450293446
50,52,2,16,16,0.0
54,55,1,19,16,198.55837161836405
55,56,1,20,19,64.38851117495119
56,62,6,1,20,63.80653224917824
65,69,4,2,1,64.16339256665515
71,74,3,3,2,65.41417647224269
77,80,3,4,3,67.20333676277565
84,87,3,5,4,68.92107235905358
90,93,3,7,5,139.34422390262085
95,101,6,8,7,69.84770186779546
104,117,13,8,8,0.0
